commune_nom,INSEE,pop,donnesgeo,area,elevation,blason
Sermano,2B275,63,Point(9.2675 42.314166666),7.62,,
Lano,2B137,25,Point(9.2475 42.382777777),8.15,,
Speloncato,2B290,276,Point(8.981111111 42.561944444),17.67,,
Santa-Maria-di-Lota,2B309,1722,Point(9.456666666 42.742777777),13.2,,
Tomino,2B327,208,Point(9.442777777 42.945833333),5.8,,
Valle-d'Alesani,2B334,109,Point(9.415277777 42.326388888),9.59,,
Rusio,2B264,71,Point(9.260833333 42.361666666),8.58,,
Venzolasca,2B343,1796,Point(9.456666666 42.483888888),16.15,,
Sorbo-Ocagnano,2B286,832,Point(9.456944444 42.475555555),10.63,,
Santa-Reparata-di-Balagna,2B316,1012,Point(8.928333333 42.603611111),10.16,,
San-Gavino-d'Ampugnani,2B299,107,Point(9.4225 42.412222222),3.22,,
San-Damiano,2B297,58,Point(9.407777777 42.411111111),5.72,,
Zegerscappel,59666,1529,Point(2.386111111 50.887777777),17.4,,
Champagny-en-Vanoise,73071,579,Point(6.6925 45.454444444),84.96,,
Bozel,73055,1841,Point(6.648888888 45.442777777),28.8,,
Manas,26171,194,Point(4.984166666 44.599444444),1.91,,
Tasque,32440,255,Point(0.019166666 43.639166666),10.02,,
Flamanville,50184,1759,Point(-1.866388888 49.530833333),7.22,,
Équilly,50174,195,Point(-1.386944444 48.84),5.65,,
Termes-d'Armagnac,32443,191,Point(-0.010555555 43.670833333),10.05,,
Commerveil,72086,137,Point(0.357777777 48.316944444),5.64,,
Lamotte-Warfusée,80463,703,Point(2.595555555 49.871388888),9.36,,
Lignières,80478,137,Point(2.6525 49.676666666),6.33,,
Lachapelle,80455,85,Point(1.957222222 49.765277777),2.51,,
Le Hamel,80411,501,Point(2.570277777 49.899722222),9.12,,
Bannes,51035,273,Point(3.918611111 48.8025),23.33,,
Cuisles,51201,133,Point(3.773055555 49.130555555),2.77,,
Landricourt,51315,148,Point(4.810555555 48.616388888),5.88,,
Belbèze-en-Lomagne,82015,128,Point(1.070277777 43.901944444),3.65,,
Baule,45024,2073,Point(1.670833333 47.810833333),12.11,,
Salasc,34292,301,Point(3.315833333 43.62),9,,
Sainte-Marie-d'Alloix,38417,478,Point(5.966388888 45.379166666),3.04,,
Sainte-Gemme,36193,262,Point(1.339166666 46.852222222),32.5,,
Ornon,38285,152,Point(5.977777777 45.041111111),11.6,,
Crouzilles,37093,531,Point(0.459444444 47.123333333),14.54,,
Chezelles,36050,476,Point(1.575833333 46.89),17.32,,
Lebreil,46166,174,Point(1.168055555 44.323055555),10.2,,
Lacam-d'Ourcet,46141,107,Point(2.001111111 44.847777777),14.08,,
Promilhanes,46227,226,Point(1.815555555 44.375833333),14.55,,
Puyjourdes,46230,89,Point(1.860555555 44.4075),7.83,,
Pinsac,46220,774,Point(1.514166666 44.855555555),19.69,,
Reilhaguet,46236,130,Point(1.504444444 44.770277777),15.96,,
Estal,46097,109,Point(1.920555555 44.918333333),6.04,,
Carayac,46056,101,Point(1.923333333 44.5475),6.87,,
Douelle,46088,816,Point(1.359722222 44.468888888),8.77,,
Puybrun,46229,1005,Point(1.786944444 44.918611111),4.36,,
Rueyres,46243,196,Point(1.846388888 44.748055555),9.31,,
Belleu,02064,3810,Point(3.335555555 49.358888888),4.53,,
Prendeignes,46226,230,Point(2.089166666 44.6975),15.76,,
Gintrac,46122,103,Point(1.762777777 44.895),6.79,,
Cénevières,46068,172,Point(1.746944444 44.4625),15.69,,
Montamel,46196,108,Point(1.448888888 44.606111111),9.61,,
Montvalent,46208,286,Point(1.618055555 44.881388888),27.61,,
Milhac,46194,183,Point(1.3475 44.798333333),5.42,,
Espère,46095,1044,Point(1.376111111 44.511944444),6.31,,
Fourmagnac,46111,161,Point(1.979444444 44.663333333),3.78,,
Frayssinet,46113,304,Point(1.4825 44.662222222),16.83,,
Lamagdelaine,46149,698,Point(1.489444444 44.4675),10.58,,
Lagardelle,46147,124,Point(1.169444444 44.492777777),3.07,,
Pradines,46224,3467,Point(1.404166666 44.478888888),16.49,,
Mauroux,46187,526,Point(1.046388888 44.455277777),16.2,,
Fajoles,46098,288,Point(1.396388888 44.803333333),8.98,,
Montlauzun,46206,123,Point(1.195833333 44.293055555),6.48,,
Mercuès,46191,1116,Point(1.385555555 44.497222222),7.24,,
Prudhomat,46228,715,Point(1.812777777 44.898888888),12.39,,
Masclat,46186,361,Point(1.391666666 44.835277777),10.02,,
Reyrevignes,46237,386,Point(1.915 44.654722222),12.44,,
Lugagnac,46179,127,Point(1.735833333 44.408611111),15.81,,
Quissac,46233,112,Point(1.730277777 44.645),25.17,,
Maxou,46188,305,Point(1.443055555 44.536388888),12.59,,
Molières,46195,362,Point(1.935277777 44.793888888),12.77,,
Frontenac,46116,69,Point(1.971388888 44.539444444),2.84,,
Lunegarde,46181,100,Point(1.688333333 44.690555555),10.43,,
Marminiac,46184,361,Point(1.193888888 44.665555555),22.88,,
Rignac,46238,266,Point(1.695555555 44.806388888),9.64,,
Montcléra,46200,271,Point(1.210277777 44.62),20.91,,
Mechmont,46190,125,Point(1.45 44.579166666),6.71,,
Nuzéjouls,46211,372,Point(1.379722222 44.538888888),4.74,,
Lherm,46171,229,Point(1.245555555 44.5675),13.47,,
Lamothe-Cassel,46151,129,Point(1.505833333 44.611111111),11.35,,
Labastide-du-Haut-Mont,46135,49,Point(2.120833333 44.834722222),9.85,,
Lascabanes,46158,202,Point(1.307222222 44.339722222),16.58,,
Meyronne,46192,278,Point(1.5775 44.876944444),8.04,,
Montredon,46207,297,Point(2.191388888 44.618055555),11.78,,
Velles,52513,66,Point(5.723055555 47.832222222),4.29,,
Nadaillac-de-Rouge,46209,159,Point(1.428888888 44.849166666),7.73,,
Montdoumerc,46202,538,Point(1.520555555 44.285277777),13.62,,
Rudelle,46242,173,Point(1.878888888 44.722777777),6.83,,
Padirac,46213,158,Point(1.753333333 44.841666666),8.86,,
Rampoux,46234,98,Point(1.31 44.641666666),5.83,,
Mayrinhac-Lentour,46189,511,Point(1.807222222 44.813611111),15.57,,
Valleret,52502,61,Point(5.001944444 48.487777777),4.76,,
Treix,52494,230,Point(5.186944444 48.146666666),15.46,,
Valcourt,52500,621,Point(4.904444444 48.616666666),3.77,,
Thivet,52488,272,Point(5.286944444 47.991666666),15.37,,
Soyers,52483,62,Point(5.693888888 47.869166666),6.05,,
Torsiac,43247,68,Point(3.216944444 45.350833333),9.06,,
Saint-Vénérand,43225,52,Point(3.678888888 44.866944444),9.68,,
Saint-Bonnet-le-Froid,43172,244,Point(4.435277777 45.1425),13.09,,
Saint-Didier-d'Allier,43176,43,Point(3.693333333 44.987222222),7.71,,
Villeneuve-d'Allier,43264,290,Point(3.383888888 45.197777777),14.31,,
Vals-près-le-Puy,43251,3396,Point(3.874722222 45.028333333),5.12,,
Valprivas,43249,509,Point(4.043888888 45.311388888),23.66,,
Saint-Vincent,43230,1012,Point(3.909444444 45.144166666),20.4,,
Saint-Pal-de-Mons,43213,2281,Point(4.274166666 45.246388888),27.11,,
Saint-Hilaire,43193,158,Point(3.4375 45.380833333),14.64,,
Saint-Didier-sur-Doulon,43178,195,Point(3.538333333 45.300555555),34.14,,
Saint-Pal-de-Chalencon,43212,1016,Point(3.956944444 45.356666666),28.95,,
Saint-Christophe-d'Allier,43173,91,Point(3.704444444 44.855555555),19.3,,
Saint-Victor-sur-Arlanc,43228,89,Point(3.774166666 45.334444444),11.88,,
Saint-Étienne-Lardeyrol,43181,759,Point(4.001111111 45.071388888),11.8,,
Vergezac,43257,502,Point(3.726666666 45.033333333),20.31,,
Vergongheon,43258,1851,Point(3.319722222 45.371111111),12.61,,
Saint-Julien-du-Pinet,43203,471,Point(4.039166666 45.151944444),17.2,,
Saint-Vidal,43229,603,Point(3.8 45.074722222),7.71,,
Sainte-Eugénie-de-Villeneuve,43183,107,Point(3.623333333 45.139166666),6.11,,
Venteuges,43256,347,Point(3.4975 44.984444444),39.35,,
Saint-Préjet-Armandon,43219,107,Point(3.541388888 45.254722222),8.47,,
Sère-Rustaing,65423,127,Point(0.294166666 43.262222222),5.29,,
Vielle-Aure,65465,330,Point(0.325833333 42.83),5.38,,
Séméac,65417,4926,Point(0.106666666 43.228055555),6.29,,
Mansan,65297,42,Point(0.1925 43.339722222),2.08,,
Thonnance-les-Moulins,52491,114,Point(5.293611111 48.410277777),21.5,,
Suzannecourt,52484,370,Point(5.169722222 48.444722222),4.6,,
Ternat,52486,63,Point(5.126944444 47.906388888),7.91,,
Vaux-sur-Saint-Urbain,52511,57,Point(5.208333333 48.375277777),6.4,,
Noidant-le-Rocheux,52355,160,Point(5.254444444 47.829444444),16.49,,
Sommancourt,52475,68,Point(5.033888888 48.503888888),5.73,,
Vaillant,52499,42,Point(5.152777777 47.710277777),7.5,,
Sommerécourt,52476,78,Point(5.660555555 48.225833333),7.66,,
Roches-sur-Marne,52429,557,Point(5.037777777 48.606666666),7.87,,
Sommevoire,52479,693,Point(4.841666666 48.411388888),32.68,,
Rivière-les-Fosses,52425,199,Point(5.233055555 47.658888888),17.94,,
Richebourg,52422,274,Point(5.059722222 48.021388888),21.2,,
Vauxbons,52507,60,Point(5.155555555 47.883333333),12.48,,
Noncourt-sur-le-Rongeant,52357,176,Point(5.243333333 48.419444444),9.31,,
Vaux-sur-Blaise,52510,376,Point(4.970833333 48.471388888),7.19,,
Roches-Bettaincourt,52044,570,Point(5.251388888 48.306111111),41.38,,
Rochefort-sur-la-Côte,52428,64,Point(5.203888888 48.220555555),5.18,,
Valleroy,52503,23,Point(5.658055555 47.698888888),3.43,,
Vaudrémont,52506,102,Point(4.904722222 48.128055555),10.39,,
Rivières-le-Bois,52424,73,Point(5.441944444 47.7375),7.14,,
Soulaucourt-sur-Mouzon,52482,98,Point(5.679166666 48.198333333),9.2,,
Silvarouvres,52474,39,Point(4.785555555 48.060555555),19.41,,
Troisfontaines-la-Ville,52497,429,Point(5.029166666 48.54),37.88,,
Saux,46300,96,Point(1.085277777 44.39),8.31,,
Thégra,46317,472,Point(1.756388888 44.821111111),12.82,,
Sassay,41237,1023,Point(1.441666666 47.393055555),16.44,,
Petite-Île,97405,12162,Point(55.565833333 -21.355833333),33.93,,
Soucirac,46308,101,Point(1.503888888 44.7025),11.31,,
Caniac-du-Causse,46054,367,Point(1.643055555 44.621111111),35,,
Cieurac,46070,550,Point(1.508055555 44.367777777),18.7,,
La Chapelle-Montmartin,41038,435,Point(1.739722222 47.270277777),10.72,,
Gindou,46120,321,Point(1.25 44.631388888),15.65,,
Espeyroux,46096,97,Point(1.922777777 44.7625),7.64,,
Albiac,46002,70,Point(1.811111111 44.766111111),3.83,,
Boissières,46032,397,Point(1.400555555 44.543333333),13.03,,
Cras,46079,103,Point(1.533333333 44.5675),10.22,,
Concorès,46072,313,Point(1.395 44.658888888),19,,
Gignac,46118,666,Point(1.457777777 45.005277777),40.66,,
Beaufai,61032,342,Point(0.514722222 48.749444444),12.9,,
Cambes,46051,364,Point(1.941111111 44.615),6.57,,
Fontanes-du-Causse,46110,69,Point(1.660833333 44.666111111),15.01,,
Carlucet,46059,220,Point(1.6125 44.721388888),33.7,,
Boussac,46035,185,Point(1.921666666 44.602222222),7.77,,
Bessonies,46338,81,Point(2.150833333 44.810277777),7.41,,
Belfort-du-Quercy,46023,516,Point(1.542777777 44.268333333),36.19,,
Gerde,65198,1136,Point(0.167222222 43.055),6.93,,
Izaourt,65230,257,Point(0.599722222 43.016111111),2.41,,
Brengues,46039,211,Point(1.832222222 44.577777777),20.56,,
Anglars-Nozac,46006,365,Point(1.398055555 44.786944444),9.83,,
Biars-sur-Cère,46029,2139,Point(1.847222222 44.928055555),3.63,,
Aynac,46012,550,Point(1.851111111 44.784722222),21.55,,
Trémont-sur-Saulx,55514,607,Point(5.055555555 48.748333333),11.9,,
Taillancourt,55503,127,Point(5.694166666 48.531111111),11.09,,
Labastide-du-Vert,46136,269,Point(1.262222222 44.511666666),10.44,,
Sénaillac-Latronquière,46302,142,Point(2.06 44.825),11.26,,
Sonac,46306,85,Point(1.859722222 44.696388888),7.34,,
Valprionde,46326,114,Point(1.119166666 44.348888888),15.92,,
Terrou,46314,168,Point(1.983611111 44.783611111),9.94,,
Sénaillac-Lauzès,46303,128,Point(1.650833333 44.602222222),25.78,,
Thémines,46318,218,Point(1.828333333 44.739722222),13.35,,
Valroufié,46327,446,Point(1.487777777 44.518888888),13.48,,
Vidaillac,46333,171,Point(1.826111111 44.338888888),9.49,,
Tour-de-Faure,46320,323,Point(1.693611111 44.466944444),8.77,,
Saint-Caprais,18201,767,Point(2.293333333 46.968333333),14.42,,
Soturac,46307,637,Point(1.016666666 44.488611111),19.55,,
Thédirac,46316,296,Point(1.3175 44.600555555),16.51,,
Saint-Thiébault,52455,238,Point(5.579444444 48.200833333),0.61,,
Rouvroy-sur-Marne,52440,384,Point(5.146944444 48.3575),8.41,,
Pansey,52376,97,Point(5.2875 48.471111111),8.96,,
Ormoy-lès-Sexfontaines,52367,43,Point(5.067222222 48.220277777),5.53,,
Poiseul,52397,71,Point(5.489722222 47.921388888),4.58,,
Rachecourt-sur-Marne,52414,779,Point(5.101111111 48.525833333),5.65,,
Poinsenot,52393,52,Point(5.002777777 47.712222222),7.26,,
Saint-Broingt-le-Bois,52445,71,Point(5.421388888 47.733055555),4.49,,
Oudincourt,52371,143,Point(5.093888888 48.225277777),7.44,,
Voisines,52545,101,Point(5.183611111 47.859166666),19.08,,
Osne-le-Val,52370,257,Point(5.192222222 48.495555555),26.92,,
Guindrecourt-sur-Blaise,52232,59,Point(4.974166666 48.296388888),5.52,,
Guindrecourt-aux-Ormes,52231,93,Point(5.034722222 48.459444444),9.07,,
Villiers-sur-Suize,52538,263,Point(5.197222222 47.980555555),17.55,,
Viéville,52522,338,Point(5.134166666 48.238888888),11.18,,
Paroy-sur-Saulx,52378,47,Point(5.256666666 48.513055555),7.47,,
Ville-en-Blaisois,52528,151,Point(4.959444444 48.439722222),6.89,,
Ozières,52373,39,Point(5.470555555 48.173888888),9.62,,
Sarcey,52459,113,Point(5.305 48.056111111),7.22,,
Pisseloup,52390,51,Point(5.740555555 47.827222222),3.19,,
Vouécourt,52547,207,Point(5.136388888 48.267222222),13.42,,
Lafauche,52256,77,Point(5.5 48.296666666),5.16,,
Praslay,52403,74,Point(5.105 47.740277777),11.28,,
Grenant,52229,148,Point(5.503055555 47.708888888),12.94,,
Villars-en-Azois,52525,66,Point(4.744166666 48.067222222),19.52,,
Rupt,52442,338,Point(5.140277777 48.423888888),6.53,,
Outremécourt,52372,90,Point(5.683888888 48.222777777),9.1,,
Vesvres-sous-Chalancey,52519,47,Point(5.168611111 47.693611111),7.22,,
Hâcourt,52234,39,Point(5.573333333 48.163611111),2.94,,
Ninville,52352,79,Point(5.436944444 48.074444444),9.03,,
Flammerécourt,52201,69,Point(5.041388888 48.362222222),10.52,,
Ferrière-et-Lafolie,52199,50,Point(5.087777777 48.391666666),7.93,,
Ecot-la-Combe,52183,37,Point(5.381944444 48.208611111),20.93,,
Laville-aux-Bois,52276,205,Point(5.226944444 48.095277777),13.44,,
Humes-Jorquenay,52246,570,Point(5.302222222 47.903055555),15.64,,
Laneuvelle,52264,65,Point(5.671666666 47.924166666),11.03,,
Lamancine,52260,124,Point(5.115833333 48.209166666),4.48,,
Perrogney-les-Fontaines,52384,114,Point(5.198611111 47.811666666),14.79,,
Perrancey-les-Vieux-Moulins,52383,293,Point(5.269722222 47.864166666),17.26,,
Neuvelle-lès-Voisey,52350,72,Point(5.790555555 47.867222222),5.65,,
Effincourt,52184,61,Point(5.268333333 48.495833333),12.31,,
Villiers-en-Lieu,52534,1529,Point(4.9 48.666944444),12.9,,
Orges,52365,354,Point(4.927777777 48.080833333),17.52,,
Occey,52360,157,Point(5.277222222 47.611944444),16.87,,
Sexfontaines,52472,133,Point(5.039444444 48.201111111),20.77,,
Flagey,52200,83,Point(5.255277777 47.782222222),8.32,,
Juzennecourt,52253,213,Point(4.979166666 48.183888888),11.87,,
Faverolles,52196,101,Point(5.210277777 47.947777777),17.28,,
Vitry-en-Montagne,52540,23,Point(5.087222222 47.826666666),9.53,,
Huilliécourt,52243,118,Point(5.548055555 48.160277777),8.87,,
Pierremont-sur-Amance,52388,143,Point(5.658611111 47.798611111),16.27,,
Villars-Santenoge,52526,84,Point(4.991944444 47.739722222),19.95,,
Rangecourt,52416,64,Point(5.485 48.043333333),6.81,,
Voncourt,52546,16,Point(5.672222222 47.714444444),3.5,,
Rançonnières,52415,106,Point(5.558333333 47.936111111),8.35,,
Rolampont,52432,1478,Point(5.286666666 47.949722222),49.1,,
Laferté-sur-Aube,52258,331,Point(4.7825 48.0975),32.54,,
Saulles,52464,46,Point(5.520277777 47.709722222),17.18,,
Perthes,52386,526,Point(4.823333333 48.656111111),13.08,,
Saint-Ciergues,52447,189,Point(5.254722222 47.884444444),12.45,,
Ormancey,52366,79,Point(5.1825 47.907222222),17.11,,
Laferté-sur-Amance,52257,107,Point(5.696388888 47.833333333),7.97,,
Farincourt,52195,39,Point(5.681111111 47.699444444),5.08,,
Semoutiers-Montsaon,52469,769,Point(5.056944444 48.058888888),27.4,,
Villiers-le-Sec,52535,711,Point(5.063055555 48.105833333),15.71,,
Puellemontier,52411,204,Point(4.700277777 48.494166666),15.22,,
Isômes,52249,150,Point(5.304166666 47.646111111),10.63,,
Villegusien-le-Lac,52529,703,Point(5.32 47.736111111),29.94,,
Jonchery,52251,1014,Point(5.086388888 48.135833333),28.98,,
Saint-Maurice,52453,135,Point(5.409722222 47.845555555),3.55,,
Is-en-Bassigny,52248,542,Point(5.447222222 48.031944444),19.37,,
Coupray,52146,146,Point(4.943333333 47.975833333),12.1,,
Orbigny-au-Val,52363,96,Point(5.432222222 47.883333333),7.55,,
Marbéville,52310,98,Point(5.022777777 48.276388888),17.71,,
Romain-sur-Meuse,52433,104,Point(5.533888888 48.172777777),16.44,,
Neuilly-sur-Suize,52349,311,Point(5.148888888 48.050555555),14.67,,
Grandchamp,52228,74,Point(5.451388888 47.723333333),4.78,,
Vivey,52542,55,Point(5.066388888 47.733611111),13.05,,
Prauthoy,52405,479,Point(5.293333333 47.679722222),12.3,,
Lamothe-en-Blaisy,52262,59,Point(4.944722222 48.240555555),10.21,,
Verseilles-le-Bas,52515,102,Point(5.291111111 47.763333333),1.58,,
Rougeux,52438,110,Point(5.581111111 47.810277777),9.82,,
Lanques-sur-Rognon,52271,186,Point(5.369722222 48.087222222),13.12,,
Humberville,52245,67,Point(5.378611111 48.285),6.44,,
Lachapelle-en-Blaisy,52254,81,Point(4.967222222 48.200833333),16.53,,
Vitry-lès-Nogent,52541,186,Point(5.346666666 47.992777777),7.95,,
Voillecomte,52543,532,Point(4.865 48.505833333),14.44,,
Mareilles,52313,155,Point(5.263611111 48.184166666),22.28,,
Froncles,52211,1521,Point(5.146111111 48.299166666),20.05,,
Villiers-lès-Aprey,52536,45,Point(5.211944444 47.749166666),7.39,,
Maizières,52302,198,Point(5.066944444 48.493055555),11.7,,
Maizières-sur-Amance,52303,98,Point(5.611111111 47.827222222),7.97,,
Verseilles-le-Haut,52516,48,Point(5.297777777 47.769722222),2.83,,
Maâtz,52298,75,Point(5.449722222 47.701944444),10.84,,
Montreuil-sur-Thonnance,52337,62,Point(5.236111111 48.459166666),8.09,,
Leurville,52286,84,Point(5.383888888 48.328611111),10.44,,
Vroncourt-la-Côte,52549,25,Point(5.509722222 48.148333333),4.19,,
Lanty-sur-Aube,52272,121,Point(4.770277777 48.024166666),22.42,,
Montot-sur-Rognon,52335,131,Point(5.289166666 48.276111111),7.84,,
Silly-le-Long,60619,1160,Point(2.791666666 49.106944444),11.35,,
Louvemont,52294,701,Point(4.909166666 48.551111111),20.98,,
Lezéville,52288,125,Point(5.390277777 48.429166666),25.72,,
Tourly,60640,175,Point(1.946944444 49.224166666),3.32,,
Reuil-sur-Brêche,60535,329,Point(2.220833333 49.520555555),12.58,,
Villers-Saint-Frambourg,60682,556,Point(2.639166666 49.255277777),9.72,,
Villeneuve-sur-Verberie,60680,636,Point(2.689444444 49.275555555),8.16,,
Vaudancourt,60659,170,Point(1.755555555 49.233611111),4.67,,
Vauchelles,60657,265,Point(2.964166666 49.587222222),2.34,,
Rantigny,60524,2506,Point(2.441388888 49.329722222),4.16,,
Troissereux,60646,1232,Point(2.042777777 49.48),14.05,,
Rhuis,60536,140,Point(2.697777777 49.3075),2.7,,
Troussures,60649,186,Point(1.9725 49.389166666),5.18,,
Solente,60621,138,Point(2.878611111 49.698888888),3.06,,
Rotangy,60549,213,Point(2.082777777 49.5825),9.78,,
Villers-sous-Saint-Leu,60686,2335,Point(2.398055555 49.2125),4.37,,
Thiers-sur-Thève,60631,1059,Point(2.571944444 49.152222222),6.25,,
Rémécourt,60529,79,Point(2.494444444 49.428888888),2.78,,
Villers-Saint-Genest,60683,389,Point(2.905833333 49.142222222),9.66,,
Rosières,60546,137,Point(2.778333333 49.188333333),9.27,,
Viefvillers,60673,193,Point(2.129166666 49.613611111),4.09,,
Sains-Morainvillers,60564,273,Point(2.470555555 49.573611111),12.42,,
Réez-Fosse-Martin,60527,149,Point(2.918055555 49.111944444),7.11,,
Villers-Vermont,60691,124,Point(1.743888888 49.576666666),6.61,,
Rouvres-en-Multien,60554,465,Point(3.023888888 49.110833333),8.12,,
Saint-Leu-d'Esserent,60584,4688,Point(2.421944444 49.217222222),13.08,,
Mandres-la-Côte,52305,538,Point(5.335 48.062222222),11.3,,
Thieuloy-Saint-Antoine,60633,410,Point(1.946111111 49.634166666),2.49,,
Marmeaux,89244,93,Point(4.096388888 47.582222222),10.76,,
Lichères-sur-Yonne,89225,51,Point(3.591666666 47.5075),14.31,,
Cadrieu,46041,158,Point(1.879722222 44.491944444),5.24,,
Anglars,46004,214,Point(1.905555555 44.739722222),9.99,,
Bio,46030,348,Point(1.784722222 44.782777777),10.79,,
Gillancourt,52221,120,Point(4.992222222 48.161111111),15.09,,
Brion,49049,1205,Point(-0.156944444 47.441666666),28.29,,
Blécourt,52055,112,Point(5.083333333 48.380555555),7.25,,
Beaumat,46019,78,Point(1.52 44.659444444),8.1,,
Attancourt,52021,260,Point(4.929444444 48.526388888),10.02,,
Gillaumé,52222,37,Point(5.336111111 48.471111111),5.21,,
Consigny,52142,69,Point(5.416388888 48.166666666),10.95,,
Bourmont,52064,467,Point(5.589166666 48.193611111),16.07,,
Belmont-Sainte-Foi,46026,101,Point(1.6325 44.2825),9.01,,
Bresolettes,61059,24,Point(0.625833333 48.629722222),5.84,,
Vals-le-Chastel,43250,44,Point(3.521111111 45.270833333),3.99,,
Flacy,89165,111,Point(3.603888888 48.226666666),12.5,,
Saint-Jean-d'Aubrigoux,43196,177,Point(3.813611111 45.361111111),17.8,,
